equity,domestic,rule,rule_label,rate,has_rate,assumed_return,has_assumed_return,label,front_load,reads_mortality,cec_fixed,cec_mortality,ruin_fixed,ruin_mortality,mean_consumption,cec_mortality_theta0,cec_mortality_theta1,cec_mortality_theta2,cec_mortality_theta5,cec_mortality_theta10
0.9,0.0,endowment,endowment,0.03,True,,False,"endowment @ 3.0%, 90% equity / 0% domestic",0.03,False,1.1023292260930995,1.0961280521233294,0.00016,9.3193432186671e-05,1.728824285826913,1.079211629212902,1.0877686600917866,1.0961280521233294,1.1201195861418898,1.1569737545806014
0.9,0.0,endowment,endowment,0.035,True,,False,"endowment @ 3.5%, 90% equity / 0% domestic",0.035,False,1.1459852121638199,1.1439355666396178,0.00024,0.00013954199334877593,1.7808075753635801,1.1262887466182052,1.135215315326841,1.1439355666396178,1.1689619527996515,1.2074032774065475
0.9,0.0,endowment,endowment,0.04,True,,False,"endowment @ 4.0%, 90% equity / 0% domestic",0.04,False,1.1820721093422668,1.185312073383097,0.00044,0.000275793830634485,1.8211520006662487,1.1670407555425684,1.1762833587694623,1.185312073383097,1.2112222032383202,1.2510163132495635
0.9,0.0,endowment,endowment,0.045,True,,False,"endowment @ 4.5%, 90% equity / 0% domestic",0.045,False,1.2106741444681548,1.2203323347923092,0.00096,0.0006006893117994613,1.8513605610858135,1.201548214415721,1.2110504844647225,1.2203323347923092,1.2469659269427296,1.2878620302840458
0.9,0.0,endowment,endowment,0.05,True,,False,"endowment @ 5.0%, 90% equity / 0% domestic",0.05,False,1.2318474092473903,1.2489775170933115,0.00152,0.0009665420973370752,1.8727909681658954,1.2297898861353582,1.2394966437646866,1.2489775170933115,1.276178084901397,1.3179321722643298
0.9,0.0,endowment,endowment,0.06,True,,False,"endowment @ 6.0%, 90% equity / 0% domestic",0.06,False,1.2520090742615357,1.2867261928820368,0.0042,0.0024750829172497358,1.8940721684489839,1.2671178689802172,1.2770389893412972,1.2867261928820368,1.3145014067092922,1.3570845271297474
0.9,0.0,endowment,endowment,0.07,True,,False,"endowment @ 7.0%, 90% equity / 0% domestic",0.07,False,1.2441073481674072,1.297539228062938,0.0108,0.006683597049299472,1.8932812037701696,1.2780076370343671,1.287892240163719,1.297539228062938,1.325173255450239,1.3674608700045132
0.9,0.0,endowment,endowment,0.08,True,,False,"endowment @ 8.0%, 90% equity / 0% domestic",0.08,False,1.2148833536084864,1.2862982047176788,0.01468,0.008996523109436756,1.8771012128609474,1.2672018042344195,1.276868670112155,1.2862982047176788,1.3132813039634208,1.3544875850595552
0.9,0.0,endowment,endowment,0.09,True,,False,"endowment @ 9.0%, 90% equity / 0% domestic",0.09,False,1.16588621568421,1.2531087112071213,0.0234,0.013949450204778037,1.8507346068807113,1.2349609871344764,1.2441518076420865,1.2531087112071213,1.278692687522747,1.3176213749293244
0.9,0.0,endowment,endowment,0.1,True,,False,"endowment @ 10.0%, 90% equity / 0% domestic",0.1,False,1.0993004706697838,1.1980562980256473,0.05504,0.029778329288775704,1.8181657572048886,1.1815690145078488,1.1899264431675487,1.1980562980256473,1.221194683958261,1.2561537945668242
0.9,0.0,endowment,endowment,0.12,True,,False,"endowment @ 12.0%, 90% equity / 0% domestic",0.12,False,0.9435908884584798,1.0453886627631441,0.31396,0.1673145200142837,1.7461030737675267,1.0331086214916687,1.0393490540181474,1.0453886627631441,1.0624081748473042,1.087631890600321
0.9,0.0,endowment,endowment (light smoothing),0.03,True,,False,"endowment (light smoothing) @ 3.0%, 90% equity / 0% domestic",0.03,False,1.105778309845606,1.0991110980989407,0.0,0.0,1.7567503645713167,1.082143603227756,1.090726419093261,1.0991110980989407,1.1231757617544562,1.1601439763021097
0.9,0.0,endowment,endowment (light smoothing),0.035,True,,False,"endowment (light smoothing) @ 3.5%, 90% equity / 0% domestic",0.035,False,1.1476127602489796,1.144671902408168,0.0,0.0,1.804737103735811,1.1270038724193148,1.1359410735865683,1.144671902408168,1.1697297322822293,1.2082226986979403
0.9,0.0,endowment,endowment (light smoothing),0.04,True,,False,"endowment (light smoothing) @ 4.0%, 90% equity / 0% domestic",0.04,False,1.182372180081088,1.1839833026601636,0.0,0.0,1.840799493364117,1.1657124713364562,1.1749546325921207,1.1839833026601636,1.2098955107543032,1.2496995958522625
0.9,0.0,endowment,endowment (light smoothing),0.045,True,,False,"endowment (light smoothing) @ 4.5%, 90% equity / 0% domestic",0.045,False,1.2105519051197613,1.217458960506806,0.0,0.0,1.8668700397793614,1.1986770445906685,1.2081777879681153,1.217458960506806,1.244095241885391,1.285009719859399
0.9,0.0,endowment,endowment (light smoothing),0.05,True,,False,"endowment (light smoothing) @ 5.0%, 90% equity / 0% domestic",0.05,False,1.2325642004155233,1.2454168411338842,0.0,0.0,1.8846146256424006,1.22621108984547,1.2359263015101811,1.2454168411338842,1.2726531665168908,1.3144868041274527
0.9,0.0,endowment,endowment (light smoothing),0.06,True,,False,"endowment (light smoothing) @ 6.0%, 90% equity / 0% domestic",0.06,False,1.2595954470437694,1.2858333998700902,0.0,0.0,1.9006514044902139,1.266027589614895,1.276046567484234,1.2858333998700902,1.3139174824445978,1.3570453778880027
0.9,0.0,endowment,endowment (light smoothing),0.07,True,,False,"endowment (light smoothing) @ 7.0%, 90% equity / 0% domestic",0.07,False,1.266526278391214,1.307251182361809,0.0,0.0,1.8980724008619358,1.2871540351569128,1.2973207651886356,1.307251182361809,1.335743056613047,1.379484172069295
0.9,0.0,endowment,endowment (light smoothing),0.08,True,,False,"endowment (light smoothing) @ 8.0%, 90% equity / 0% domestic",0.08,False,1.2566709033725147,1.3118334617898186,0.0,0.0,1.8835353608839718,1.2917264345153021,1.3018987518695426,1.3118334617898186,1.340331023257668,1.384060522070529
0.9,0.0,endowment,endowment (light smoothing),0.09,True,,False,"endowment (light smoothing) @ 9.0%, 90% equity / 0% domestic",0.09,False,1.2335828837294152,1.3020624135758054,0.0,0.0,1.861807180007199,1.282195592376055,1.292247263211021,1.3020624135758054,1.33020717448159,1.3733651210630564
0.9,0.0,endowment,endowment (light smoothing),0.1,True,,False,"endowment (light smoothing) @ 10.0%, 90% equity / 0% domestic",0.1,False,1.2008357458306742,1.2806909489956175,0.0,0.0,1.8362394833204734,1.2612789400979274,1.2711017356608494,1.2806909489956175,1.3081739360649487,1.3502745658858117
0.9,0.0,endowment,endowment (light smoothing),0.12,True,,False,"endowment (light smoothing) @ 12.0%, 90% equity / 0% domestic",0.12,False,1.1192473245847985,1.2144447970395604,0.0,0.0,1.782026575004455,1.1964314991708667,1.2055502372968394,1.2144447970395604,1.2398953177455838,1.2787559542199263
0.9,0.0,life_expectancy,life_expectancy,,False,,False,"life_expectancy, 90% equity / 0% domestic",0.03333333333333333,False,1.2400521877330541,1.229622997022962,0.0,0.0,2.422716884331352,1.2175157329210462,1.223682899239866,1.229622997022962,1.246208585476499,1.27036317251837
0.9,0.0,life_expectancy,life_expectancy (+5y buffer),,False,,False,"life_expectancy (+5y buffer), 90% equity / 0% domestic",0.02857142857142857,False,1.1936548094154746,1.167443861355937,0.0,0.0,2.2289182182590026,1.1494355733092267,1.1585450006374587,1.167443861355937,1.1929827112549496,1.23221079611336
0.9,0.0,gompertz,gompertz,,False,,False,"gompertz, 90% equity / 0% domestic",0.04598575701368062,True,1.320663585023179,1.3274469851220567,0.0,0.0,2.110365229099152,1.3072367148676352,1.3174625785161242,1.3274469851220567,1.3560723233700933,1.3999526195885819
0.9,0.0,gompertz,gompertz (+5y buffer),,False,,False,"gompertz (+5y buffer), 90% equity / 0% domestic",0.03738895907792182,True,1.2577790545635936,1.2467076746903463,0.0,0.0,2.0847690361694426,1.227492506000314,1.237212584060698,1.2467076746903463,1.2739559051108582,1.3158042756973227
0.9,0.0,amortisation,amortisation (0% assumed return),,False,0.0,True,"amortisation (0% assumed return), 90% equity / 0% domestic",0.03333333333333333,False,1.2400521877330541,1.229622997022962,0.0,0.0,2.422716884331352,1.2175157329210462,1.223682899239866,1.229622997022962,1.246208585476499,1.27036317251837
0.9,0.0,amortisation,amortisation (1% assumed return),,False,0.01,True,"amortisation (1% assumed return), 90% equity / 0% domestic",0.03874811321584711,False,1.2709426338517282,1.268413771093138,0.0,0.0,2.3498041799226086,1.2568991181546394,1.262770002352184,1.268413771093138,1.2841140330736407,1.3068222885675862
0.9,0.0,amortisation,amortisation (2% assumed return),,False,0.02,True,"amortisation (2% assumed return), 90% equity / 0% domestic",0.04464992229340293,False,1.295252948764954,1.3021870778688989,0.0,0.0,2.279731377927423,1.2913325610044124,1.2968719458789946,1.3021870778688989,1.3169209114469644,1.3380919804123044
0.9,0.0,amortisation,amortisation (3% assumed return),,False,0.03,True,"amortisation (3% assumed return), 90% equity / 0% domestic",0.05101925932025255,False,1.3116950264445568,1.3295335178507508,0.0,0.0,2.2130142800953925,1.3193338495819724,1.324543311000011,1.3295335178507508,1.343323204567322,1.3630231894024412
0.9,0.0,amortisation,amortisation (4% assumed return),,False,0.04,True,"amortisation (4% assumed return), 90% equity / 0% domestic",0.057830099133661314,False,1.3193101926219,1.3492228776988182,0.0,0.0,2.150056657697037,1.3395898622852902,1.3445131320176351,1.3492228776988182,1.3622049624468067,1.3806662906581397
0.9,0.0,amortisation,amortisation (5% assumed return),,False,0.05,True,"amortisation (5% assumed return), 90% equity / 0% domestic",0.06505143508027657,False,1.317608612975775,1.3603390175201548,0.0,0.0,2.09114344133255,1.3511089927471411,1.355828359819766,1.3603390175201548,1.3727516428422877,1.3903496893223102
0.9,0.0,amortisation,amortisation (6% assumed return),,False,0.06,True,"amortisation (6% assumed return), 90% equity / 0% domestic",0.07264891149004721,False,1.3066702582111605,1.3624052255935266,0.0,0.0,2.0364419325187884,1.3533654865725528,1.3579884119868613,1.3624052255935266,1.3745510674042818,1.3917489009677526
0.9,0.0,amortisation,amortisation (7% assumed return),,False,0.07,True,"amortisation (7% assumed return), 90% equity / 0% domestic",0.08058640351111118,False,1.287173056749933,1.3554705653740093,0.0,0.0,1.9860098057810993,1.3463989903646687,1.3510378690475158,1.3554705653740093,1.3676633634848847,1.3849361245388614
0.9,0.0,amortisation,amortisation (8% assumed return),,False,0.08,True,"amortisation (8% assumed return), 90% equity / 0% domestic",0.08882743338727227,False,1.260327026733253,1.340128572009936,0.0,0.0,1.9398081549173463,1.3308347193316263,1.3355858453292837,1.340128572009936,1.3526382454323171,1.370396610849547
0.9,0.0,amortisation,amortisation (10% assumed return),,False,0.1,True,"amortisation (10% assumed return), 90% equity / 0% domestic",0.1060792482526339,False,1.191119881695569,1.2888657224902746,0.0,0.0,1.859556026118695,1.2788140778778838,1.2839471313651571,1.2888657224902746,1.3024656841907798,1.32191609279831
0.9,0.0,amortisation,amortisation (12% assumed return),,False,0.12,True,"amortisation (12% assumed return), 90% equity / 0% domestic",0.12414365755194319,False,1.1126854387183291,1.2202942609048761,0.0,0.0,1.7940774398707648,1.2095092911854883,1.215009769386958,1.2202942609048761,1.2349782258736144,1.2561713314920442
0.9,0.1,constant_real,constant_real,0.03,True,,False,"constant_real @ 3.0%, 90% equity / 10% domestic",0.03,False,1.0162795028708602,1.027406912279989,0.02344,0.011603686244556101,1.4242302260876627,1.0117244776978735,1.0196589860339298,1.027406912279989,1.049624632032728,1.0836959917074669
0.9,0.1,constant_real,constant_real,0.035,True,,False,"constant_real @ 3.5%, 90% equity / 10% domestic",0.035,False,1.0619689178380207,1.0787331510489817,0.0458,0.022284035801644758,1.4813659382040312,1.0625126283156927,1.0707217228363868,1.0787331510489817,1.1016802159644221,1.1367898178374027
0.9,0.1,constant_real,constant_real,0.04,True,,False,"constant_real @ 4.0%, 90% equity / 10% domestic",0.04,False,1.091160786759673,1.1188531072202466,0.08388,0.040663524314360155,1.535764345309754,1.102516691906215,1.11078895298347,1.1188531072202466,1.1419007900191898,1.1770115794663911
0.9,0.1,constant_real,constant_real,0.045,True,,False,"constant_real @ 4.5%, 90% equity / 10% domestic",0.045,False,1.0959968580950894,1.140841879072846,0.1416,0.07028383570490569,1.5849371589830625,1.1249967932164053,1.1330274132470224,1.140841879072846,1.1630967136570811,1.1967627058217654
0.9,0.1,constant_real,constant_real,0.05,True,,False,"constant_real @ 5.0%, 90% equity / 10% domestic",0.05,False,1.0748078069335818,1.1391897729058438,0.21416,0.11063987966625387,1.62758131174507,1.1243330191785514,1.1318707070581084,1.1391897729058438,1.1599463718112462,1.1910889610205875
0.9,0.1,constant_real,constant_real,0.06,True,,False,"constant_real @ 6.0%, 90% equity / 10% domestic",0.06,False,0.9969358525055065,1.083220378680961,0.3668,0.20920292778376257,1.6917717111921005,1.0705129599133505,1.0769707020815917,1.083220378680961,1.1008305058724002,1.126925697647589
0.9,0.1,constant_real,constant_real,0.07,True,,False,"constant_real @ 7.0%, 90% equity / 10% domestic",0.07,False,0.9174822816890426,1.0045980459256683,0.516,0.3183404746641818,1.7295551544506653,0.9933076008073163,0.9990487698645685,1.0045980459256683,1.020197117626737,1.0432064074278176
0.9,0.1,constant_real,constant_real,0.08,True,,False,"constant_real @ 8.0%, 90% equity / 10% domestic",0.08,False,0.8518009700648106,0.9318416503823908,0.65708,0.43172845309830443,1.7412779420556599,0.9214134339358319,0.9267164763857249,0.9318416503823908,0.9462452178753482,0.9674816738961365
