replicate,system,rule,challenger,incumbent,gap_pct,leader,best_strategy,best_cec,distinct_markets,draw
9,australia_as_legislated,amortisation at 6%,1.4992149221832956,1.1746376698443708,27.63211675153654,balanced_all_equity,international_equity,1.5986166604360865,10,"AUS,AUS,BEL,BEL,DEU,DEU,DNK,DNK,ESP,ESP,FIN,GBR,ITA,JPN,NOR,NOR"
9,us_social_security,fixed_real_rule,1.1260104321710405,0.9866051696710282,14.12979242207857,balanced_all_equity,international_equity,1.1836733710954808,10,"AUS,AUS,BEL,BEL,DEU,DEU,DNK,DNK,ESP,ESP,FIN,GBR,ITA,JPN,NOR,NOR"
9,us_social_security,amortisation at 6%,1.3742929740614251,1.1041658046431342,24.464366518359615,balanced_all_equity,international_equity,1.4731569536828382,10,"AUS,AUS,BEL,BEL,DEU,DEU,DNK,DNK,ESP,ESP,FIN,GBR,ITA,JPN,NOR,NOR"
10,age_pension_matched,fixed_real_rule,0.38777011458327354,0.47298433360669484,-18.01628784903483,target_date_fund,target_date_fund,0.47298433360669484,13,"AUS,BEL,DNK,ESP,ESP,FIN,FRA,GBR,GBR,ITA,NLD,NLD,NOR,PRT,SWE,USA"
10,age_pension_matched,amortisation at 6%,0.9556592733272358,0.8242559473018461,15.942053734101735,balanced_all_equity,international_equity,0.9891780245417421,13,"AUS,BEL,DNK,ESP,ESP,FIN,FRA,GBR,GBR,ITA,NLD,NLD,NOR,PRT,SWE,USA"
10,australia_as_legislated,fixed_real_rule,0.5637587817279708,0.6365712423109079,-11.438226508412509,target_date_fund,target_date_fund,0.6365712423109079,13,"AUS,BEL,DNK,ESP,ESP,FIN,FRA,GBR,GBR,ITA,NLD,NLD,NOR,PRT,SWE,USA"
10,australia_as_legislated,amortisation at 6%,1.2144233064830299,1.0126775702407043,19.922010931314738,balanced_all_equity,international_equity,1.2731147001793115,13,"AUS,BEL,DNK,ESP,ESP,FIN,FRA,GBR,GBR,ITA,NLD,NLD,NOR,PRT,SWE,USA"
10,us_social_security,fixed_real_rule,0.983983095267617,0.9052936676193561,8.692143827227895,balanced_all_equity,international_equity,1.0086522764021089,13,"AUS,BEL,DNK,ESP,ESP,FIN,FRA,GBR,GBR,ITA,NLD,NLD,NOR,PRT,SWE,USA"
10,us_social_security,amortisation at 6%,1.143886232283267,0.9835911104237798,16.296926655876764,balanced_all_equity,international_equity,1.1856261220140052,13,"AUS,BEL,DNK,ESP,ESP,FIN,FRA,GBR,GBR,ITA,NLD,NLD,NOR,PRT,SWE,USA"
11,age_pension_matched,fixed_real_rule,0.5259086717392887,0.5280394182777632,-0.40352035562498667,target_date_fund,target_date_fund,0.5280394182777632,9,"AUS,AUS,DEU,DEU,DEU,DNK,ESP,GBR,GBR,GBR,JPN,NLD,NLD,NOR,NOR,SWE"
