system,rule,strategy,cec,cec_gamma2,cec_gamma10,prob_ruin,mean_consumption,p5_consumption,cec_survival,prob_ruin_survival
age_pension_untested,amortisation at 0%,target_date_fund,0.9070503865531022,1.1661299121046955,0.7333754384090977,0.0,1.7795052708710608,0.6152124049722915,0.9078040886357592,0.0
age_pension_untested,amortisation at 0%,sixty_forty,0.8157641272577032,1.057472085186939,0.669615096695856,0.0,1.7826425564026647,0.5458808438694539,0.8160638644582905,0.0
age_pension_untested,amortisation at 0%,domestic_equity,0.833440523675848,1.1797544455654863,0.6677106746524042,0.0,2.8708842409294957,0.5423885323994446,0.8349081170876764,0.0
age_pension_untested,amortisation at 0%,international_equity,1.1601179043132956,1.7303702497259243,0.8735300218703526,0.0,4.294775177182411,0.8099817802589252,1.1454247006883536,0.0
age_pension_untested,amortisation at 2%,balanced_all_equity,1.1252095651165543,1.6111752910502528,0.8586055485194626,0.0,3.1743875760819864,0.7609104267429581,1.1282603220027547,0.0
age_pension_untested,amortisation at 2%,target_date_fund,0.9292536417610163,1.2023423847282566,0.7397554204331597,0.0,1.694159796604127,0.6148242076264183,0.944758994256857,0.0
age_pension_untested,amortisation at 2%,sixty_forty,0.8331281339270254,1.0878342274011035,0.6750083722257775,0.0,1.6743307996116827,0.5452357702924283,0.8437679037908422,0.0
age_pension_untested,amortisation at 2%,domestic_equity,0.8501524612562257,1.2173528611701654,0.6726078201389342,0.0,2.6266925511610695,0.5422030424910843,0.8614915174638168,0.0
age_pension_untested,amortisation at 2%,international_equity,1.2202043129328346,1.818642797158946,0.9015739676237945,0.0,3.8667243964465583,0.844105083861314,1.2221685607767003,0.0
age_pension_untested,amortisation at 4%,balanced_all_equity,1.1423102686472202,1.639965945620431,0.860681007187689,0.0,2.883070398018187,0.7546870833680537,1.1668520091800823,0.0
age_pension_untested,amortisation at 4%,target_date_fund,0.9296244225838236,1.2134560777864554,0.734024984124397,0.0,1.614838554933547,0.6004369383442946,0.962277517137276,0.0
age_pension_untested,amortisation at 4%,sixty_forty,0.8363218424275219,1.0989323795889991,0.6732840837787968,0.0,1.5749761378929892,0.5374269760999636,0.8587758782888095,0.0
age_pension_untested,amortisation at 4%,domestic_equity,0.8539734659932269,1.232431217914143,0.6714065408154454,0.0,2.4047875905230023,0.5349667243284287,0.8763221751150494,0.0
age_pension_untested,amortisation at 4%,international_equity,1.2457608751756055,1.8576351478705595,0.9079013724494576,0.0,3.479773746699716,0.8448054751765767,1.271015922305465,0.0
age_pension_untested,amortisation at 6%,balanced_all_equity,1.1246972711324779,1.6251058468497002,0.8416164219934785,0.0,2.627853088868618,0.7213971876682261,1.1734653698417812,0.0
age_pension_untested,amortisation at 6%,target_date_fund,0.9092578423006897,1.1997545397375273,0.7183805074858721,0.0,1.5435485538074514,0.5752810925188668,0.9587255002349189,0.0
age_pension_untested,amortisation at 6%,sixty_forty,0.8256697887043027,1.0906649575617124,0.6652767245827363,0.0,1.486891456650701,0.5240507399542664,0.8600991769708547,0.0
age_pension_untested,amortisation at 6%,domestic_equity,0.8452413327504473,1.2244717392512074,0.6648147739645079,0.0,2.209972826410646,0.5227549385648923,0.8786805180965563,0.0
age_pension_untested,amortisation at 6%,international_equity,1.230480217583282,1.8427430412011923,0.8911684519149015,0.0,3.1419114640764505,0.8075021407686015,1.28279664417619,0.0
age_pension_untested,amortisation at 8%,balanced_all_equity,1.0772648039068782,1.5713064054174641,0.807601149209447,0.0,2.4108153190401564,0.6702396163944178,1.148142811231684,0.0
age_pension_untested,amortisation at 8%,target_date_fund,0.8733570826995001,1.1656236562650466,0.6958840209857363,0.0,1.4812821125256637,0.546286815139926,0.9366071763848028,0.0
age_pension_untested,amortisation at 8%,sixty_forty,0.8036389653567643,1.0659253909422366,0.6522348030624772,0.0,1.4110456887298943,0.5083875224611828,0.8487891644418959,0.0
age_pension_untested,amortisation at 8%,domestic_equity,0.8258682875710879,1.196278399054381,0.6538500227831876,0.0,2.043945891631084,0.5081577446019575,0.8694037379697287,0.0
