household,household_label,homeowner,partnered,rule,scale,equity,free_area,cutoff,full_rate,cec,median_wealth,prob_ruin,mean_consumption,p5_consumption,position
couple_renter,"couple, renters",False,True,constant_real,0.6,0.9,6.919364093563304,12.586613936986907,0.4420454877870411,0.7113716042900563,33.164129620382454,0.0874,1.784039425225866,0.5537972248276904,above the cut-off
couple_renter,"couple, renters",False,True,constant_real,0.6,1.0,6.919364093563304,12.586613936986907,0.4420454877870411,0.6860886022391144,33.164129620382454,0.083,1.7796298814943203,0.5422080933172265,above the cut-off
couple_renter,"couple, renters",False,True,constant_real,1.0,0.0,6.919364093563304,12.586613936986907,0.4420454877870411,1.0953358396262949,55.273549367304085,0.4568,2.6909588139597096,0.6784232264065969,above the cut-off
couple_renter,"couple, renters",False,True,constant_real,1.0,0.1,6.919364093563304,12.586613936986907,0.4420454877870411,1.1093215708899586,55.273549367304085,0.3815,2.7375802846428887,0.6784232264065969,above the cut-off
couple_renter,"couple, renters",False,True,constant_real,1.0,0.2,6.919364093563304,12.586613936986907,0.4420454877870411,1.1144926747285309,55.273549367304085,0.30575,2.775374486315994,0.6784232264065969,above the cut-off
couple_renter,"couple, renters",False,True,constant_real,1.0,0.3,6.919364093563304,12.586613936986907,0.4420454877870411,1.1091828076495376,55.273549367304085,0.23995,2.802562454324443,0.6784232264065969,above the cut-off
couple_renter,"couple, renters",False,True,constant_real,1.0,0.4,6.919364093563304,12.586613936986907,0.4420454877870411,1.0975099787387648,55.273549367304085,0.1916,2.8209240771988973,0.6784232264065969,above the cut-off
couple_renter,"couple, renters",False,True,constant_real,1.0,0.5,6.919364093563304,12.586613936986907,0.4420454877870411,1.0660317803692316,55.273549367304085,0.15755,2.8338780433093578,0.6784232264065969,above the cut-off
couple_renter,"couple, renters",False,True,constant_real,1.0,0.6,6.919364093563304,12.586613936986907,0.4420454877870411,1.0389894692059065,55.273549367304085,0.12995,2.8439142803958934,0.6784232264065969,above the cut-off
couple_renter,"couple, renters",False,True,constant_real,1.0,0.7,6.919364093563304,12.586613936986907,0.4420454877870411,1.0157085266173203,55.273549367304085,0.11,2.8522256270630466,0.6784232264065969,above the cut-off
couple_renter,"couple, renters",False,True,constant_real,1.0,0.8,6.919364093563304,12.586613936986907,0.4420454877870411,0.9936552467593004,55.273549367304085,0.0948,2.8577856964602444,0.6784232264065969,above the cut-off
couple_renter,"couple, renters",False,True,constant_real,1.0,0.9,6.919364093563304,12.586613936986907,0.4420454877870411,0.9596691983584456,55.273549367304085,0.0874,2.85976958892402,0.6784232264065969,above the cut-off
couple_renter,"couple, renters",False,True,constant_real,1.0,1.0,6.919364093563304,12.586613936986907,0.4420454877870411,0.9011672877815797,55.273549367304085,0.083,2.8581543766900976,0.6784232264065969,above the cut-off
couple_renter,"couple, renters",False,True,constant_percent,0.02,0.0,6.919364093563304,12.586613936986907,0.4420454877870411,0.5995036197315667,1.1054709873460817,0.0,0.6858921673302665,0.44039427879138315,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.02,0.1,6.919364093563304,12.586613936986907,0.4420454877870411,0.6007502131684752,1.1054709873460817,0.0,0.6892497055332727,0.440774957549003,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.02,0.2,6.919364093563304,12.586613936986907,0.4420454877870411,0.6020251375157802,1.1054709873460817,0.0,0.692885101392472,0.441134918607044,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.02,0.3,6.919364093563304,12.586613936986907,0.4420454877870411,0.6033236532243917,1.1054709873460817,0.0,0.6968129944995822,0.441488568495223,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.02,0.4,6.919364093563304,12.586613936986907,0.4420454877870411,0.6046393507846319,1.1054709873460817,0.0,0.7010365461914241,0.44180749858006874,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.02,0.5,6.919364093563304,12.586613936986907,0.4420454877870411,0.6059616103145818,1.1054709873460817,0.0,0.7055209258311056,0.4421391745191126,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.02,0.6,6.919364093563304,12.586613936986907,0.4420454877870411,0.60727821796312,1.1054709873460817,0.0,0.7102319004237176,0.4424051520306652,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.02,0.7,6.919364093563304,12.586613936986907,0.4420454877870411,0.6085808427776356,1.1054709873460817,0.0,0.7151909391774964,0.44263696794508733,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.02,0.8,6.919364093563304,12.586613936986907,0.4420454877870411,0.6098565552177989,1.1054709873460817,0.0,0.7203829190705742,0.44285099137691253,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.02,0.9,6.919364093563304,12.586613936986907,0.4420454877870411,0.6110889852385314,1.1054709873460817,0.0,0.7257714307308714,0.44302725977236324,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.02,1.0,6.919364093563304,12.586613936986907,0.4420454877870411,0.612258907846148,1.1054709873460817,0.0,0.7312846208622551,0.44320841765984315,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.04,0.0,6.919364093563304,12.586613936986907,0.4420454877870411,0.6408391542183315,2.2109419746921635,0.0,0.7268504747623472,0.47373462173880815,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.04,0.1,6.919364093563304,12.586613936986907,0.4420454877870411,0.6432211338393865,2.2109419746921635,0.0,0.7329971257954689,0.47449597925404785,below the free area
