household,household_label,homeowner,partnered,rule,scale,equity,free_area,cutoff,full_rate,cec,median_wealth,prob_ruin,mean_consumption,p5_consumption,position
single_renter,"single, renter",False,False,constant_percent,1.0,1.0,5.625499263059597,9.378644854730858,0.29274535615035835,1.1735537720107219,55.273549367304085,0.0,4.82962629888449,0.7272602458836175,above the cut-off
single_renter,"single, renter",False,False,constant_real,0.02,0.0,5.625499263059597,9.378644854730858,0.29274535615035835,0.4143269923267565,1.1054709873460817,0.4568,0.47448323138919435,0.30448421778270673,below the free area
single_renter,"single, renter",False,False,constant_real,0.04,0.0,5.625499263059597,9.378644854730858,0.29274535615035835,0.44742948219829204,2.2109419746921635,0.4568,0.5194086301484182,0.33751721967695336,below the free area
single_renter,"single, renter",False,False,constant_real,0.07,0.0,5.625499263059597,9.378644854730858,0.29274535615035835,0.48646113860212353,3.8691484557112865,0.4568,0.5784661690034527,0.3796549074482034,below the free area
single_renter,"single, renter",False,False,constant_real,0.1,0.0,5.625499263059597,9.378644854730858,0.29274535615035835,0.5159844994403219,5.52735493673041,0.4568,0.6313909119609845,0.41437507291892267,below the free area
single_renter,"single, renter",False,False,constant_real,0.14,0.0,5.625499263059597,9.378644854730858,0.29274535615035835,0.5502155095893175,7.738296911422573,0.4568,0.6982447866743233,0.447524240486858,inside the taper band
single_renter,"single, renter",False,False,constant_real,0.2,0.0,5.625499263059597,9.378644854730858,0.29274535615035835,0.5882281696057521,11.05470987346082,0.4568,0.8019133864240369,0.4492869049050311,above the cut-off
single_renter,"single, renter",False,False,constant_real,0.28,0.0,5.625499263059597,9.378644854730858,0.29274535615035835,0.6316078938264081,15.476593822845146,0.4568,0.9532241288076774,0.4492869049050311,above the cut-off
single_renter,"single, renter",False,False,constant_real,0.4,0.0,5.625499263059597,9.378644854730858,0.29274535615035835,0.6785719810725505,22.10941974692164,0.4568,1.201845393585347,0.4492869049050311,above the cut-off
single_renter,"single, renter",False,False,constant_real,0.6,0.2,5.625499263059597,9.378644854730858,0.29274535615035835,0.7418957058887075,33.164129620382454,0.30575,1.6953981272685612,0.4492869049050311,above the cut-off
single_renter,"single, renter",False,False,constant_real,1.0,0.6,5.625499263059597,9.378644854730858,0.29274535615035835,0.8812342794073615,55.273549367304085,0.12995,2.806948012383383,0.5496853605381921,above the cut-off
