system,rule,treatment,assessed,fraction,balanced_all_equity,target_date_fund,gap_pct,winner
australia_as_legislated,fixed_real_rule,exempt from the assets test,0.0,0.9,1.4571034419967703,1.326746454304488,9.825312686486033,balanced_all_equity
australia_as_legislated,fixed_real_rule,exempt from the assets test,0.0,0.95,1.506905456938158,1.3336087227997897,12.994571134368972,balanced_all_equity
australia_as_legislated,fixed_real_rule,exempt from the assets test,0.0,1.0,1.4304842966765312,1.2916187378909232,10.751280909129646,balanced_all_equity
us_social_security,amortisation at 6%,assessed at its remaining value,1.0,0.0,1.294297236743299,1.0849270357801788,19.298090475970177,balanced_all_equity
us_social_security,amortisation at 6%,assessed at its remaining value,1.0,0.1,1.301262579403175,1.0981067133727107,18.500557692293306,balanced_all_equity
us_social_security,amortisation at 6%,assessed at its remaining value,1.0,0.25,1.3029781729618186,1.1100333502223667,17.381894219736772,balanced_all_equity
us_social_security,amortisation at 6%,assessed at its remaining value,1.0,0.5,1.2878498514880825,1.1153413053564447,15.466884020448513,balanced_all_equity
us_social_security,amortisation at 6%,assessed at its remaining value,1.0,0.75,1.2518398723914277,1.106176345594153,13.168201198429674,balanced_all_equity
us_social_security,amortisation at 6%,assessed at its remaining value,1.0,0.9,1.2170622973423162,1.09303567292189,11.346987796736752,balanced_all_equity
us_social_security,amortisation at 6%,assessed at its remaining value,1.0,0.95,1.2006108305116472,1.0859214135528656,10.561484056525439,balanced_all_equity
us_social_security,amortisation at 6%,assessed at its remaining value,1.0,1.0,1.1650054836679296,1.069986634662209,8.880377186741018,balanced_all_equity
us_social_security,amortisation at 6%,exempt from the assets test,0.0,0.0,1.294297236743299,1.0849270357801788,19.298090475970177,balanced_all_equity
us_social_security,amortisation at 6%,exempt from the assets test,0.0,0.1,1.301262579403175,1.0981067133727107,18.500557692293306,balanced_all_equity
us_social_security,amortisation at 6%,exempt from the assets test,0.0,0.25,1.3029781729618186,1.1100333502223667,17.381894219736772,balanced_all_equity
us_social_security,amortisation at 6%,exempt from the assets test,0.0,0.5,1.2878498514880825,1.1153413053564447,15.466884020448513,balanced_all_equity
us_social_security,amortisation at 6%,exempt from the assets test,0.0,0.75,1.2518398723914277,1.106176345594153,13.168201198429674,balanced_all_equity
us_social_security,amortisation at 6%,exempt from the assets test,0.0,0.9,1.2170622973423162,1.09303567292189,11.346987796736752,balanced_all_equity
us_social_security,amortisation at 6%,exempt from the assets test,0.0,0.95,1.2006108305116472,1.0859214135528656,10.561484056525439,balanced_all_equity
us_social_security,amortisation at 6%,exempt from the assets test,0.0,1.0,1.1650054836679296,1.069986634662209,8.880377186741018,balanced_all_equity
us_social_security,constant_percent at 4%,assessed at its remaining value,1.0,0.0,1.133277428383734,0.9763525104979291,16.07256766367864,balanced_all_equity
us_social_security,constant_percent at 4%,assessed at its remaining value,1.0,0.1,1.1514363106316756,0.9953646828029192,15.679843832640628,balanced_all_equity
us_social_security,constant_percent at 4%,assessed at its remaining value,1.0,0.25,1.172784633413222,1.0191061996706927,15.07972709735137,balanced_all_equity
us_social_security,constant_percent at 4%,assessed at its remaining value,1.0,0.5,1.1965157701212086,1.0503917595451042,13.911382038962937,balanced_all_equity
us_social_security,constant_percent at 4%,assessed at its remaining value,1.0,0.75,1.2066307439085753,1.0739713475194776,12.352228641434193,balanced_all_equity
us_social_security,constant_percent at 4%,assessed at its remaining value,1.0,0.9,1.204200737321008,1.0839282447347962,11.095982890974376,balanced_all_equity
us_social_security,constant_percent at 4%,assessed at its remaining value,1.0,0.95,1.2000121852483083,1.085015401731977,10.598631441799377,balanced_all_equity
us_social_security,constant_percent at 4%,assessed at its remaining value,1.0,1.0,1.1650054836679296,1.069986634662209,8.880377186741018,balanced_all_equity
us_social_security,constant_percent at 4%,exempt from the assets test,0.0,0.0,1.133277428383734,0.9763525104979291,16.07256766367864,balanced_all_equity
us_social_security,constant_percent at 4%,exempt from the assets test,0.0,0.1,1.1514363106316756,0.9953646828029192,15.679843832640628,balanced_all_equity
us_social_security,constant_percent at 4%,exempt from the assets test,0.0,0.25,1.172784633413222,1.0191061996706927,15.07972709735137,balanced_all_equity
us_social_security,constant_percent at 4%,exempt from the assets test,0.0,0.5,1.1965157701212086,1.0503917595451042,13.911382038962937,balanced_all_equity
us_social_security,constant_percent at 4%,exempt from the assets test,0.0,0.75,1.2066307439085753,1.0739713475194776,12.352228641434193,balanced_all_equity
us_social_security,constant_percent at 4%,exempt from the assets test,0.0,0.9,1.204200737321008,1.0839282447347962,11.095982890974376,balanced_all_equity
us_social_security,constant_percent at 4%,exempt from the assets test,0.0,0.95,1.2000121852483083,1.085015401731977,10.598631441799377,balanced_all_equity
us_social_security,constant_percent at 4%,exempt from the assets test,0.0,1.0,1.1650054836679296,1.069986634662209,8.880377186741018,balanced_all_equity
us_social_security,fixed_real_rule,assessed at its remaining value,1.0,0.0,1.078510472624128,0.9761877399379452,10.481870289898044,balanced_all_equity
us_social_security,fixed_real_rule,assessed at its remaining value,1.0,0.1,1.1034927696214665,0.9985114347172936,10.513783944186471,balanced_all_equity
us_social_security,fixed_real_rule,assessed at its remaining value,1.0,0.25,1.12579493606396,1.0208389882734017,10.281342013403695,balanced_all_equity
us_social_security,fixed_real_rule,assessed at its remaining value,1.0,0.5,1.152942211798047,1.0478007387932982,10.034491207348761,balanced_all_equity
us_social_security,fixed_real_rule,assessed at its remaining value,1.0,0.75,1.1758705627569048,1.069479650568776,9.947913654228714,balanced_all_equity
us_social_security,fixed_real_rule,assessed at its remaining value,1.0,0.9,1.1879310832544252,1.0803051624023934,9.962548046395735,balanced_all_equity
